City,Country Code,Latitude,Longitude,URL,Name
bredasdorp,ZA,-53.51057283177697,22.194001631901898,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bredasdorp,South Africa
richards bay,ZA,-30.972965200302568,35.35067288846167,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=richards bay,South Africa
port elizabeth,ZA,-38.51551381334867,26.11673399253317,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=port elizabeth,South Africa
cradock,ZA,-32.34525327233585,25.260129079482084,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cradock,South Africa
kruisfontein,ZA,-64.52160725349577,26.51733402602366,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kruisfontein,South Africa
umzimvubu,ZA,-37.801139819969585,34.14558861596515,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=umzimvubu,South Africa
saldanha,ZA,-34.44104519543067,7.4646575087784015,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saldanha,South Africa
sitka,US,53.43780719570029,-135.1285037068344,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sitka,United States
hilo,US,3.319845745310843,-152.96601065029247,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hilo,United States
south lake tahoe,US,38.626614076458395,-120.32962002097157,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=south lake tahoe,United States
bethel,US,41.530284419091316,-168.19460529170152,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bethel,United States
barrow,US,86.16849568971958,-144.07699333743074,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=barrow,United States
ketchikan,US,59.4778552046827,-129.79404192570343,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ketchikan,United States
hutchinson,US,37.581963035629244,-98.22521382732545,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hutchinson,United States
fortuna,US,36.22553971675245,-138.6793398065617,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fortuna,United States
dubuque,US,42.56287580089452,-90.93694811596912,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dubuque,United States
kapaa,US,18.778207103249713,-177.05917600195863,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kapaa,United States
flagstaff,US,36.09565153996142,-111.71227342970619,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=flagstaff,United States
lompoc,US,20.791117402367988,-130.2086845355705,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lompoc,United States
half moon bay,US,33.37598031972556,-130.7480152144146,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=half moon bay,United States
pacific grove,US,31.246732806000566,-131.25024644788726,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pacific grove,United States
cedar city,US,37.34672739216646,-112.98199186678377,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cedar city,United States
kodiak,US,54.358715924742796,-156.0864342011791,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kodiak,United States
storm lake,US,42.846372148373604,-94.88259233570662,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=storm lake,United States
oro valley,US,32.68546646229575,-110.55315985378436,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=oro valley,United States
pasco,US,46.754372922478865,-118.82394934024195,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pasco,United States
nome,US,66.90831924775398,-161.93194586985987,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nome,United States
northview,US,43.20673089955426,-85.6965887535435,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=northview,United States
abbeville,US,28.807538913126052,-92.16799915541769,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=abbeville,United States
palmer,US,55.664678463037205,-144.2747104616842,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=palmer,United States
brookhaven,US,31.84112755095512,-90.72710923861284,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=brookhaven,United States
farmington,US,37.6144883246872,-91.06231265263446,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=farmington,United States
palm valley,US,30.200852190214434,-80.96251588415075,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=palm valley,United States
bakersfield,US,35.17930410796836,-119.18036526261271,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bakersfield,United States
stillwater,US,36.085546244217326,-97.1581046165424,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=stillwater,United States
arroyo,US,14.759055066769733,-65.54615468089796,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=arroyo,United States
spearfish,US,44.40510083977861,-104.66306556769014,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=spearfish,United States
grinnell,US,41.72622340539155,-92.65453902725467,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=grinnell,United States
havelock,US,34.39374505152607,-74.60337186119288,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=havelock,United States
bowling green,US,37.47734274668055,-86.5781524827904,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bowling green,United States
kailua,US,35.22872466964476,-151.77857829588393,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kailua,United States
pell city,US,33.65917870293278,-86.16457478946228,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pell city,United States
sterling,US,59.17968843551293,-149.87448223531464,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sterling,United States
jerome,US,42.99360388466948,-114.82477637003697,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=jerome,United States
taolanaro,MG,-85.01174501039537,62.106354231240346,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=taolanaro,Madagascar
toliary,MG,-26.119264970142474,40.54595654872361,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=toliary,Madagascar
antalaha,MG,-16.263447553578203,52.50553197829194,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=antalaha,Madagascar
ikalamavony,MG,-21.275993468348588,46.493026744808105,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ikalamavony,Madagascar
beloha,MG,-26.588513866267363,43.73233946331078,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=beloha,Madagascar
antsohihy,MG,-14.065402089357008,46.79810867701778,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=antsohihy,Madagascar
tsihombe,MG,-59.273732814369644,50.16238966050332,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tsihombe,Madagascar
ambilobe,MG,-10.411043672786121,47.875862625155264,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ambilobe,Madagascar
ushuaia,AR,-79.46603008504668,-83.67487688141097,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ushuaia,Argentina
chivilcoy,AR,-34.73465104008122,-59.86029451005402,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chivilcoy,Argentina
comodoro rivadavia,AR,-44.94134249080451,-69.18254763734286,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=comodoro rivadavia,Argentina
mercedes,AR,-29.418986322658483,-57.76452840990967,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mercedes,Argentina
mar del plata,AR,-51.641371598057084,-50.71652529052892,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mar del plata,Argentina
gualeguaychu,AR,-32.99547921165563,-58.41041505544793,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gualeguaychu,Argentina
rio gallegos,AR,-49.62701516330217,-68.1720255529442,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rio gallegos,Argentina
viedma,AR,-43.300410733029025,-62.136990171680154,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=viedma,Argentina
rawson,AR,-46.85138694125507,-60.08274945757364,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rawson,Argentina
rikitea,PF,-80.06951203106404,-125.61902760932844,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rikitea,French Polynesia
atuona,PF,2.5478851815386463,-148.56701266249368,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=atuona,French Polynesia
mataura,PF,-84.91218142326844,-154.063882505732,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mataura,French Polynesia
faanui,PF,-5.967321450234053,-152.15321079240272,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=faanui,French Polynesia
avera,PF,-23.626124806727674,-153.10269576111608,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=avera,French Polynesia
tautira,PF,-15.454923307242282,-144.0423268527408,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tautira,French Polynesia
qaanaaq,GL,79.81903579631421,-69.98583041431765,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=qaanaaq,Greenland
upernavik,GL,78.3414997214322,-51.43368199754954,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=upernavik,Greenland
narsaq,GL,86.39313749530464,-62.65618638040124,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=narsaq,Greenland
nuuk,GL,58.96775228915865,-56.114163407561904,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nuuk,Greenland
illoqqortoormiut,GL,77.9238125176434,-25.250189168184505,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=illoqqortoormiut,Greenland
kangaatsiaq,GL,68.94807834991562,-56.62674634306461,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kangaatsiaq,Greenland
qaqortoq,GL,61.83260844494333,-46.26719784553322,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=qaqortoq,Greenland
sisimiut,GL,67.09446058177343,-57.71918048331048,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sisimiut,Greenland
nanortalik,GL,59.81221958249591,-43.84205785475794,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nanortalik,Greenland
tasiilaq,GL,84.62635167423889,-38.8948035849468,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tasiilaq,Greenland
basoko,CD,1.1179982638113728,23.97901829262105,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=basoko,"Congo, the Democratic Republic of the"
mbanza-ngungu,CD,-5.480783325324651,14.182006904938191,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mbanza-ngungu,"Congo, the Democratic Republic of the"
dibaya,CD,-7.336553630731061,22.135721781137477,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dibaya,"Congo, the Democratic Republic of the"
ilebo,CD,-4.8666209989320635,20.032813301694773,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ilebo,"Congo, the Democratic Republic of the"
uvira,CD,-4.253512009517451,28.19857568317596,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=uvira,"Congo, the Democratic Republic of the"
kisangani,CD,-1.3434796952526398,24.601534419960984,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kisangani,"Congo, the Democratic Republic of the"
chuy,UY,-63.725923985355834,-25.62468019607428,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chuy,Uruguay
artigas,UY,-30.411127121662084,-56.72423800967752,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=artigas,Uruguay
maldonado,UY,-37.5088226861808,-54.13982628861753,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=maldonado,Uruguay
fukue,JP,32.24802400066763,126.56793881949227,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=fukue,Japan
sakaiminato,JP,38.954945885353936,132.23366807325317,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sakaiminato,Japan
hasaki,JP,26.54354764103057,158.54511755829708,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hasaki,Japan
shimoda,JP,33.186876952332696,139.2314527881503,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=shimoda,Japan
maebaru,JP,33.51582191102764,130.16807368027378,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=maebaru,Japan
katsuura,JP,20.35974273826801,156.12738575463186,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=katsuura,Japan
izumo,JP,36.56643779992592,132.31238774221424,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=izumo,Japan
kushiro,JP,40.30418052474798,144.87443559825084,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kushiro,Japan
ryotsu,JP,40.18194023237595,136.62013902593947,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ryotsu,Japan
busselton,AU,-48.558796267340654,108.04234706913854,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=busselton,Australia
new norfolk,AU,-73.90412277042755,124.06067840047712,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=new norfolk,Australia
yulara,AU,-28.681632479214187,131.34272256842223,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yulara,Australia
esperance,AU,-51.943636700214256,127.75384264935457,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=esperance,Australia
hobart,AU,-84.57649874379948,141.89059956466883,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hobart,Australia
flinders,AU,-34.01000371022343,133.55280318772236,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=flinders,Australia
mount gambier,AU,-54.20354093057931,129.42130292681765,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mount gambier,Australia
port lincoln,AU,-45.218274416972136,130.42212281758646,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=port lincoln,Australia
albany,AU,-65.91087842439738,116.76213921041654,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=albany,Australia
mount isa,AU,-19.954601199056867,139.2211868686361,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mount isa,Australia
carnarvon,AU,-21.820851944439795,100.33076606357992,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=carnarvon,Australia
kununurra,AU,-18.88593118428821,128.43423261717777,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kununurra,Australia
palmerston,AU,-13.457137768610792,130.68342141892379,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=palmerston,Australia
kiama,AU,-35.02489870713089,152.15326243141567,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kiama,Australia
hervey bay,AU,-23.001465376463514,156.2731780994277,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hervey bay,Australia
port macquarie,AU,-36.24850746607784,160.9410299406528,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=port macquarie,Australia
mildura,AU,-33.95356819368865,143.0248811359906,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mildura,Australia
bowen,AU,-17.7560174936484,150.8307214311422,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bowen,Australia
nguiu,AU,-10.539328118067928,130.85649543185212,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nguiu,Australia
broome,AU,-20.42550919506087,123.63358097909173,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=broome,Australia
alice springs,AU,-25.20292641182057,133.10433068936828,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=alice springs,Australia
emerald,AU,-24.792744160147407,143.80476976907346,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=emerald,Australia
ulladulla,AU,-36.663225922377585,152.09526319131948,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ulladulla,Australia
northam,AU,-29.815253471986082,117.57996502784943,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=northam,Australia
blackwater,AU,-23.8205618033535,148.68655672386842,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=blackwater,Australia
adelaide,AU,-35.116788947890875,137.2742447128984,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=adelaide,Australia
puerto ayora,EC,-18.016395001771755,-100.72575279819618,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=puerto ayora,Ecuador
san miguel,EC,-0.9179030364082053,-78.32066220951364,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=san miguel,Ecuador
iqaluit,CA,64.76438233595746,-68.6271416482301,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=iqaluit,Canada
torbay,CA,48.36908518933927,-41.099821644311504,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=torbay,Canada
clyde river,CA,67.53475008781689,-73.0446494313477,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=clyde river,Canada
tuktoyaktuk,CA,81.4406684855935,-133.7520384910469,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tuktoyaktuk,Canada
thompson,CA,64.20419829450822,-100.59264209250945,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=thompson,Canada
yellowknife,CA,86.70006578749707,-108.92417727838169,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yellowknife,Canada
mayo,CA,63.18817644540087,-134.30136039287856,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mayo,Canada
geraldton,CA,50.90598742477488,-88.34934036238154,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=geraldton,Canada
deer lake,CA,49.98028392067394,-57.82405328562035,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=deer lake,Canada
haines junction,CA,61.66058568419015,-138.46107248071303,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=haines junction,Canada
cranbrook,CA,49.779440695461375,-115.61604830373852,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cranbrook,Canada
norman wells,CA,67.73877508079937,-120.50238438219662,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=norman wells,Canada
shelburne,CA,38.15611431265236,-65.1614072588328,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=shelburne,Canada
aklavik,CA,69.21312648568178,-135.71964470416626,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=aklavik,Canada
la ronge,CA,62.063040711784595,-105.59384464142612,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=la ronge,Canada
houston,CA,55.422940424129536,-126.01785611028448,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=houston,Canada
bonavista,CA,50.17453398262765,-49.29790718642772,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bonavista,Canada
saint-augustin,CA,50.49683821038286,-59.72725775665765,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saint-augustin,Canada
port hardy,CA,43.75169598128019,-133.34824355558476,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=port hardy,Canada
sept-iles,CA,54.61720859681196,-68.11451757415408,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sept-iles,Canada
hay river,CA,62.518573857991754,-117.4796901700516,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hay river,Canada
parry sound,CA,45.54972324701839,-80.39748335018987,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=parry sound,Canada
kapuskasing,CA,49.32067253482418,-81.8018261885158,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kapuskasing,Canada
