City,Country Code,Latitude,Longitude,URL,Name,Max Temperature,Humidity,Cloud Cover,Wind Speed,Date
aksarka,RU,71.93858192632054,68.23591947322626,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=aksarka,Russian Federation,55.27,78.0,50.0,16.13,1561352341.0
khandyga,RU,65.48291061650798,138.4084841963103,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=khandyga,Russian Federation,74.89,34.0,79.0,7.27,1561352124.0
nikolskoye,RU,55.027701631911576,173.3197981683598,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nikolskoye,Russian Federation,60.01,82.0,40.0,4.47,1561352341.0
sindor,RU,62.955438166676906,52.01744994081025,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sindor,Russian Federation,50.59,88.0,68.0,10.09,1561352341.0
pinega,RU,65.20562396733598,42.68297091472189,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pinega,Russian Federation,41.95,82.0,83.0,6.06,1561352341.0
dukat,RU,64.96241636581675,155.50888564505772,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dukat,Russian Federation,66.99,76.0,51.0,6.71,1561352341.0
krasnoselkup,RU,66.24323856875677,83.82874371123035,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=krasnoselkup,Russian Federation,,,,,
ust-kulom,RU,62.396802255611966,53.52250627771628,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ust-kulom,Russian Federation,60.31,51.0,34.0,13.18,1561352342.0
tiksi,RU,86.03158666084373,123.66859707845128,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tiksi,Russian Federation,59.77,52.0,6.0,6.31,1561352342.0
lokosovo,RU,60.06752918424968,75.09792962589819,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lokosovo,Russian Federation,70.57,43.0,20.0,14.94,1561352342.0
batagay-alyta,RU,65.8325616930804,129.49307579814362,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=batagay-alyta,Russian Federation,69.49,37.0,23.0,13.4,1561352342.0
nizhneyansk,RU,78.59427392348354,139.81462716917855,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nizhneyansk,Russian Federation,,,,,
saskylakh,RU,78.07664405305084,115.08822876492277,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=saskylakh,Russian Federation,72.73,30.0,100.0,5.23,1561352342.0
khatanga,RU,73.81673394137715,105.98654412595069,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=khatanga,Russian Federation,70.39,47.0,54.0,13.27,1561352342.0
komsomolskiy,RU,72.516169845543,174.99073590952443,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=komsomolskiy,Russian Federation,38.89,90.0,100.0,11.43,1561352343.0
provideniya,RU,53.72405166101007,-174.88980034332187,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=provideniya,Russian Federation,48.2,76.0,90.0,2.68,1561352343.0
zhigansk,RU,67.97871240981473,126.77913281407768,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=zhigansk,Russian Federation,81.19,31.0,11.0,13.22,1561352343.0
bichura,RU,50.849927747587564,107.10593180636693,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bichura,Russian Federation,79.39,34.0,100.0,7.85,1561352343.0
kurumkan,RU,54.63696381865935,110.67185068130571,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kurumkan,Russian Federation,64.99,55.0,23.0,5.12,1561352343.0
pevek,RU,83.66504414093579,170.24701198383246,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pevek,Russian Federation,38.89,68.0,37.0,12.84,1561352344.0
amderma,RU,71.10305101681509,57.563320940682594,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=amderma,Russian Federation,,,,,
yerbogachen,RU,62.36879846399943,108.28065197022205,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yerbogachen,Russian Federation,74.35,35.0,24.0,8.25,1561352344.0
alakurtti,RU,66.6067590913749,29.665593353346022,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=alakurtti,Russian Federation,46.99,69.0,27.0,7.0,1561352344.0
gorno-chuyskiy,RU,58.87297427974633,110.18009944000634,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gorno-chuyskiy,Russian Federation,,,,,
deputatskiy,RU,69.8890089218894,139.49686485524654,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=deputatskiy,Russian Federation,68.95,36.0,1.0,20.2,1561352092.0
panino,RU,51.59070552455597,40.23976598359954,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=panino,Russian Federation,73.4,60.0,0.0,8.95,1561352344.0
severo-kurilsk,RU,38.353914109634026,161.03531909135114,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=severo-kurilsk,Russian Federation,44.29,90.0,100.0,12.75,1561352344.0
lavrentiya,RU,61.54715318994868,-169.11099974087048,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lavrentiya,Russian Federation,42.49,75.0,97.0,5.12,1561352344.0
vostok,RU,47.59714591057779,152.88408553935932,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vostok,Russian Federation,76.33,62.0,13.0,4.34,1561352345.0
novopavlovka,RU,50.52129678154086,109.74870720224037,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=novopavlovka,Russian Federation,82.09,27.0,51.0,3.71,1561352345.0
yar-sale,RU,68.74841612071671,72.87853033895652,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=yar-sale,Russian Federation,58.87,79.0,100.0,17.72,1561352345.0
chara,RU,58.96719286807911,119.33602388891363,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chara,Russian Federation,75.99,57.0,20.0,5.82,1561352345.0
svetogorsk,RU,61.15693195450677,28.902219484923226,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=svetogorsk,Russian Federation,64.99,66.0,18.0,4.0,1561352345.0
kosh-agach,RU,50.30404097483788,89.1782842801288,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kosh-agach,Russian Federation,56.17,22.0,0.0,15.26,1561352346.0
kargasok,RU,60.94238100028096,81.93011510518198,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kargasok,Russian Federation,71.65,47.0,77.0,3.38,1561352346.0
chagda,RU,57.585345547731855,130.7894468260257,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chagda,Russian Federation,,,,,
ust-tsilma,RU,64.83185717253482,50.545020226284436,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ust-tsilma,Russian Federation,45.37,72.0,61.0,8.03,1561352346.0
tilichiki,RU,57.95651866821865,172.5878395747974,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tilichiki,Russian Federation,51.85,80.0,100.0,4.32,1561352346.0
chokurdakh,RU,81.44871636452731,147.23098963004585,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chokurdakh,Russian Federation,74.17,30.0,0.0,13.65,1561352346.0
belaya gora,RU,69.74212823718727,145.1279036057623,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=belaya gora,Russian Federation,77.59,24.0,0.0,17.96,1561352346.0
beringovskiy,RU,55.34931742866789,176.62851782744667,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=beringovskiy,Russian Federation,52.39,75.0,99.0,4.59,1561352347.0
ust-nera,RU,64.0968248989272,141.1268139747979,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ust-nera,Russian Federation,65.35,37.0,43.0,8.77,1561352347.0
okhotsk,RU,58.995380062600155,145.5606296185964,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=okhotsk,Russian Federation,51.31,73.0,90.0,11.65,1561352347.0
dudinka,RU,70.91763015750573,86.690055213584,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dudinka,Russian Federation,62.6,55.0,0.0,11.18,1561352314.0
lokomotivnyy,RU,52.94624547060485,60.33137983725165,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lokomotivnyy,Russian Federation,79.03,56.0,60.0,7.09,1561352347.0
rudnogorsk,RU,58.30855874516251,104.50032854066478,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rudnogorsk,Russian Federation,79.75,27.0,18.0,8.34,1561352347.0
vyartsilya,RU,62.50023943197508,31.33758531686874,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vyartsilya,Russian Federation,59.59,52.0,0.0,8.3,1561352348.0
naryan-mar,RU,67.72134051925076,52.77847681894548,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=naryan-mar,Russian Federation,39.97,90.0,100.0,14.5,1561352348.0
suntar,RU,60.204725287980615,118.85264119933304,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=suntar,Russian Federation,58.51,83.0,100.0,2.06,1561352348.0
muzhi,RU,65.27015965789298,65.47145887110904,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=muzhi,Russian Federation,50.59,62.0,50.0,27.04,1561352348.0
tura,RU,64.39548301630128,103.21284359150013,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tura,Russian Federation,91.63,64.0,26.0,7.94,1561352348.0
nyurba,RU,64.41324864642954,116.73114051191402,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=nyurba,Russian Federation,69.67,74.0,73.0,3.2,1561352348.0
mogochin,RU,57.595116849813564,83.19164091122599,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mogochin,Russian Federation,,,,,
kropotkin,RU,59.26204691863114,114.5327658581237,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kropotkin,Russian Federation,76.33,74.0,100.0,3.47,1561352352.0
ust-kamchatsk,RU,57.464010508884904,161.7349273291846,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ust-kamchatsk,Russian Federation,,,,,
chudovo,RU,59.30055622477022,31.549603034588642,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=chudovo,Russian Federation,56.71,84.0,100.0,3.0,1561352352.0
kortkeros,RU,61.970827242112044,52.490465011433145,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kortkeros,Russian Federation,60.8,55.0,0.0,11.18,1561352352.0
batagay,RU,67.90988610017095,135.52405442766621,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=batagay,Russian Federation,79.75,28.0,27.0,7.47,1561352352.0
kargopol,RU,62.09498667740661,37.998837868451794,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kargopol,Russian Federation,62.29,43.0,0.0,12.44,1561352352.0
ust-uda,RU,54.122521028560705,103.03953523355392,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ust-uda,Russian Federation,82.45,28.0,91.0,5.17,1561352353.0
talaya,RU,61.20355676911206,153.75873815727257,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=talaya,Russian Federation,60.8,59.0,40.0,11.18,1561352353.0
ust-omchug,RU,61.31545998710183,149.06919538623663,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ust-omchug,Russian Federation,49.33,70.0,99.0,7.67,1561352353.0
volosovo,RU,59.036826305764606,29.266525666824922,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=volosovo,Russian Federation,57.99,82.0,40.0,4.47,1561352353.0
romanovka,RU,51.97449127148975,42.937341489363654,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=romanovka,Russian Federation,80.65,61.0,92.0,6.69,1561352353.0
troitsko-pechorsk,RU,61.988582384116505,56.70637355093049,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=troitsko-pechorsk,Russian Federation,53.65,82.0,63.0,7.43,1561352353.0
plotnikovo,RU,54.81124300694663,85.9287978476295,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=plotnikovo,Russian Federation,59.0,72.0,75.0,6.71,1561352354.0
arraial do cabo,BR,-32.97208214579686,-35.567369912822606,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=arraial do cabo,Brazil,69.31,81.0,1.0,7.16,1561352354.0
maragogi,BR,-12.837129616298554,-30.83028838712531,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=maragogi,Brazil,69.13,95.0,39.0,3.0,1561352354.0
olinda,BR,-11.267260609843321,-24.8268907834013,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=olinda,Brazil,73.99,89.0,47.0,3.09,1561352354.0
porto walter,BR,-8.80279633315628,-71.93313062886935,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=porto walter,Brazil,69.13,75.0,1.0,0.78,1561352354.0
maceio,BR,-13.012214098806353,-31.47956914803032,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=maceio,Brazil,68.0,94.0,40.0,4.7,1561352354.0
belmonte,BR,-15.63316274758172,-34.90223517326572,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=belmonte,Brazil,64.99,95.0,100.0,3.09,1561352355.0
salinopolis,BR,4.694064780434388,-45.21013405596909,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=salinopolis,Brazil,80.65,76.0,29.0,13.29,1561352355.0
vila velha,BR,-29.13350978169633,-22.386098738977836,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vila velha,Brazil,86.0,83.0,0.0,5.82,1561352355.0
touros,BR,-0.01646662223240014,-25.509552528607006,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=touros,Brazil,71.6,94.0,0.0,4.7,1561352355.0
cidreira,BR,-41.13541346776688,-38.19312163339697,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cidreira,Brazil,66.79,81.0,49.0,9.06,1561352355.0
sao felix do xingu,BR,-7.054772869749782,-54.401591138901864,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao felix do xingu,Brazil,64.99,88.0,76.0,2.19,1561352356.0
morros,BR,-9.779134535743806,-45.94108450302613,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=morros,Brazil,77.0,94.0,0.0,3.36,1561352356.0
acarau,BR,9.244913460433068,-38.89265493550076,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=acarau,Brazil,,,,,
itarema,BR,9.93901665517798,-37.440994194153205,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=itarema,Brazil,71.47,94.0,0.0,4.79,1561352356.0
laguna,BR,-32.1465127438046,-41.726316244143526,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=laguna,Brazil,78.67,56.0,0.0,4.29,1561352356.0
ariquemes,BR,-9.012442052087907,-62.53192540261895,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ariquemes,Brazil,71.29,80.0,18.0,0.43,1561352356.0
sao joao da barra,BR,-28.41364478849241,-32.25174032213832,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sao joao da barra,Brazil,65.35,95.0,0.0,3.11,1561352357.0
diamantino,BR,-12.357300746736556,-55.84418467892493,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=diamantino,Brazil,66.07,61.0,0.0,5.08,1561352357.0
pimenta bueno,BR,-10.862721972698962,-59.90139392975236,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=pimenta bueno,Brazil,68.41,80.0,45.0,0.94,1561352357.0
ananas,BR,-6.430251342186367,-47.904723728299246,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=ananas,Brazil,72.91,99.0,98.0,2.68,1561352357.0
businga,CD,3.479340330653472,20.611722509080863,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=businga,"Congo, the Democratic Republic of the",71.65,97.0,85.0,0.63,1561352357.0
kamina,CD,-9.503112834650763,23.794500196139325,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kamina,"Congo, the Democratic Republic of the",60.67,39.0,0.0,4.65,1561352358.0
kindu,CD,-2.477692892972172,26.420587781989866,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kindu,"Congo, the Democratic Republic of the",77.41,55.0,46.0,2.17,1561352358.0
inongo,CD,-1.7266860056401327,17.429323714005648,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=inongo,"Congo, the Democratic Republic of the",77.95,61.0,23.0,4.27,1561352358.0
boende,CD,0.578318148863886,19.86337411445965,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=boende,"Congo, the Democratic Republic of the",76.33,79.0,7.0,1.54,1561352358.0
kasongo,CD,-4.662344135966052,27.472033934314595,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kasongo,"Congo, the Democratic Republic of the",75.61,45.0,0.0,3.31,1561352358.0
rikitea,PF,-46.46133980618717,-133.67692637244443,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=rikitea,French Polynesia,69.67,80.0,100.0,9.98,1561352359.0
mataura,PF,-39.35516244440139,-151.07398007574457,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mataura,French Polynesia,48.99,90.0,95.0,3.0,1561352268.0
faanui,PF,-2.59454335016153,-158.70217362193114,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=faanui,French Polynesia,78.13,80.0,82.0,26.17,1561352359.0
atuona,PF,-6.655141479105808,-135.41000044027714,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=atuona,French Polynesia,80.83,82.0,16.0,16.08,1561352359.0
avera,PF,-34.666070040949265,-156.971599414315,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=avera,French Polynesia,73.4,79.0,1.0,4.7,1561352359.0
curup,ID,-3.301108942880319,102.20558081402935,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=curup,Indonesia,83.89,53.0,36.0,5.86,1561352359.0
makasar,ID,-4.586613526576472,119.09802672114546,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=makasar,Indonesia,91.99,52.0,40.0,9.17,1561352121.0
palembang,ID,-2.536372806973617,104.89241544291781,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=palembang,Indonesia,86.0,74.0,40.0,10.29,1561352359.0
sibolga,ID,-0.38312760291658776,96.40480339491137,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sibolga,Indonesia,83.17,66.0,100.0,1.77,1561352320.0
mentok,ID,-1.311371550610659,105.39161228394482,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=mentok,Indonesia,,,,,
labuhan,ID,-15.573210981974027,97.72439737916595,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=labuhan,Indonesia,90.73,51.0,31.0,0.4,1561352360.0
kawalu,ID,-12.11878384692288,107.45098828828587,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kawalu,Indonesia,81.01,51.0,12.0,8.14,1561352360.0
bengkulu,ID,-13.09799952496465,96.2298841854706,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bengkulu,Indonesia,,,,,
tomohon,ID,0.6465814019072269,124.41727795123607,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tomohon,Indonesia,83.71,66.0,91.0,6.13,1561352360.0
